Geneid	CO2	avg.z	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	string
gene-SYNPCC7002_RS13325	30	0.14676018441362926	NC_010475.1	2820684	2821985	-	protein-coding	SYNPCC7002_RS13325	SYNPCC7002_RS13325	SYNPCC7002_A2691	hypothetical protein	32049.SYNPCC7002_A2691
gene-SYNPCC7002_RS13330	0.04	-1.439814623492732	NC_010475.1	2822360	2823712	+	protein-coding	SYNPCC7002_RS13330	SYNPCC7002_RS13330	SYNPCC7002_A2693	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	32049.SYNPCC7002_A2693
gene-SYNPCC7002_RS13330	4	0.8116188267100655	NC_010475.1	2822360	2823712	+	protein-coding	SYNPCC7002_RS13330	SYNPCC7002_RS13330	SYNPCC7002_A2693	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	32049.SYNPCC7002_A2693
gene-SYNPCC7002_RS13330	8	0.5525248854336124	NC_010475.1	2822360	2823712	+	protein-coding	SYNPCC7002_RS13330	SYNPCC7002_RS13330	SYNPCC7002_A2693	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	32049.SYNPCC7002_A2693
gene-SYNPCC7002_RS13330	30	0.07567091134907128	NC_010475.1	2822360	2823712	+	protein-coding	SYNPCC7002_RS13330	SYNPCC7002_RS13330	SYNPCC7002_A2693	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	32049.SYNPCC7002_A2693
gene-SYNPCC7002_RS13335	0.04	0.6837802287748257	NC_010475.1	2823772	2824698	-	protein-coding	SYNPCC7002_RS13335	SYNPCC7002_RS13335	SYNPCC7002_A2694	type II secretion system F family protein	32049.SYNPCC7002_A2694
gene-SYNPCC7002_RS13335	4	-0.546661238780431	NC_010475.1	2823772	2824698	-	protein-coding	SYNPCC7002_RS13335	SYNPCC7002_RS13335	SYNPCC7002_A2694	type II secretion system F family protein	32049.SYNPCC7002_A2694
gene-SYNPCC7002_RS13335	8	-1.1740923340242913	NC_010475.1	2823772	2824698	-	protein-coding	SYNPCC7002_RS13335	SYNPCC7002_RS13335	SYNPCC7002_A2694	type II secretion system F family protein	32049.SYNPCC7002_A2694
gene-SYNPCC7002_RS13335	30	1.0369733440298832	NC_010475.1	2823772	2824698	-	protein-coding	SYNPCC7002_RS13335	SYNPCC7002_RS13335	SYNPCC7002_A2694	type II secretion system F family protein	32049.SYNPCC7002_A2694
gene-SYNPCC7002_RS13340	0.04	-1.1357422282783913	NC_010475.1	2824867	2825436	+	protein-coding	SYNPCC7002_RS13340	SYNPCC7002_RS13340	SYNPCC7002_A2695	thylakoid membrane photosystem I accumulation factor	32049.SYNPCC7002_A2695
gene-SYNPCC7002_RS13340	4	0.3457963915237764	NC_010475.1	2824867	2825436	+	protein-coding	SYNPCC7002_RS13340	SYNPCC7002_RS13340	SYNPCC7002_A2695	thylakoid membrane photosystem I accumulation factor	32049.SYNPCC7002_A2695
gene-SYNPCC7002_RS13340	8	0.9650744324466046	NC_010475.1	2824867	2825436	+	protein-coding	SYNPCC7002_RS13340	SYNPCC7002_RS13340	SYNPCC7002_A2695	thylakoid membrane photosystem I accumulation factor	32049.SYNPCC7002_A2695
gene-SYNPCC7002_RS13340	30	-0.17512859569198044	NC_010475.1	2824867	2825436	+	protein-coding	SYNPCC7002_RS13340	SYNPCC7002_RS13340	SYNPCC7002_A2695	thylakoid membrane photosystem I accumulation factor	32049.SYNPCC7002_A2695
gene-SYNPCC7002_RS13345	0.04	1.6199166494031938	NC_010475.1	2825628	2826626	+	protein-coding	SYNPCC7002_RS13345	SYNPCC7002_RS13345	SYNPCC7002_A2696	SPFH/Band 7/PHB domain protein	32049.SYNPCC7002_A2696
gene-SYNPCC7002_RS13345	4	-0.32233425550889433	NC_010475.1	2825628	2826626	+	protein-coding	SYNPCC7002_RS13345	SYNPCC7002_RS13345	SYNPCC7002_A2696	SPFH/Band 7/PHB domain protein	32049.SYNPCC7002_A2696
gene-SYNPCC7002_RS13345	8	-0.3705509017641119	NC_010475.1	2825628	2826626	+	protein-coding	SYNPCC7002_RS13345	SYNPCC7002_RS13345	SYNPCC7002_A2696	SPFH/Band 7/PHB domain protein	32049.SYNPCC7002_A2696
gene-SYNPCC7002_RS13345	30	-0.9270314921301922	NC_010475.1	2825628	2826626	+	protein-coding	SYNPCC7002_RS13345	SYNPCC7002_RS13345	SYNPCC7002_A2696	SPFH/Band 7/PHB domain protein	32049.SYNPCC7002_A2696
gene-SYNPCC7002_RS13350	0.04	0.366640502064248	NC_010475.1	2826736	2827779	-	protein-coding	gap	SYNPCC7002_RS13350	SYNPCC7002_A2697	type I glyceraldehyde-3-phosphate dehydrogenase	32049.SYNPCC7002_A2697
gene-SYNPCC7002_RS13350	4	1.2697028013649148	NC_010475.1	2826736	2827779	-	protein-coding	gap	SYNPCC7002_RS13350	SYNPCC7002_A2697	type I glyceraldehyde-3-phosphate dehydrogenase	32049.SYNPCC7002_A2697
gene-SYNPCC7002_RS13350	8	-0.7032655909049403	NC_010475.1	2826736	2827779	-	protein-coding	gap	SYNPCC7002_RS13350	SYNPCC7002_A2697	type I glyceraldehyde-3-phosphate dehydrogenase	32049.SYNPCC7002_A2697
gene-SYNPCC7002_RS13350	30	-0.9330777125242355	NC_010475.1	2826736	2827779	-	protein-coding	gap	SYNPCC7002_RS13350	SYNPCC7002_A2697	type I glyceraldehyde-3-phosphate dehydrogenase	32049.SYNPCC7002_A2697
gene-SYNPCC7002_RS13355	0.04	1.6003443966754094	NC_010475.1	2828294	2829478	+	protein-coding	SYNPCC7002_RS13355	SYNPCC7002_RS13355	SYNPCC7002_A2699	hypothetical protein	32049.SYNPCC7002_A2699
gene-SYNPCC7002_RS13355	4	-0.5345887853546075	NC_010475.1	2828294	2829478	+	protein-coding	SYNPCC7002_RS13355	SYNPCC7002_RS13355	SYNPCC7002_A2699	hypothetical protein	32049.SYNPCC7002_A2699
gene-SYNPCC7002_RS13355	8	-0.4773451146497619	NC_010475.1	2828294	2829478	+	protein-coding	SYNPCC7002_RS13355	SYNPCC7002_RS13355	SYNPCC7002_A2699	hypothetical protein	32049.SYNPCC7002_A2699
gene-SYNPCC7002_RS13355	30	-0.5884104966710532	NC_010475.1	2828294	2829478	+	protein-coding	SYNPCC7002_RS13355	SYNPCC7002_RS13355	SYNPCC7002_A2699	hypothetical protein	32049.SYNPCC7002_A2699
gene-SYNPCC7002_RS13360	0.04	-0.8878798301842807	NC_010475.1	2829489	2830175	-	protein-coding	SYNPCC7002_RS13360	SYNPCC7002_RS13360	SYNPCC7002_A2700	TIGR04283 family arsenosugar biosynthesis glycosyltransferase	32049.SYNPCC7002_A2700
gene-SYNPCC7002_RS13360	4	-0.015719753966423035	NC_010475.1	2829489	2830175	-	protein-coding	SYNPCC7002_RS13360	SYNPCC7002_RS13360	SYNPCC7002_A2700	TIGR04283 family arsenosugar biosynthesis glycosyltransferase	32049.SYNPCC7002_A2700
gene-SYNPCC7002_RS13360	8	-0.5194971776692108	NC_010475.1	2829489	2830175	-	protein-coding	SYNPCC7002_RS13360	SYNPCC7002_RS13360	SYNPCC7002_A2700	TIGR04283 family arsenosugar biosynthesis glycosyltransferase	32049.SYNPCC7002_A2700
gene-SYNPCC7002_RS13360	30	1.4230967618199293	NC_010475.1	2829489	2830175	-	protein-coding	SYNPCC7002_RS13360	SYNPCC7002_RS13360	SYNPCC7002_A2700	TIGR04283 family arsenosugar biosynthesis glycosyltransferase	32049.SYNPCC7002_A2700
gene-SYNPCC7002_RS13365	0.04	-0.6717400526444908	NC_010475.1	2830181	2832169	-	protein-coding	SYNPCC7002_RS13365	SYNPCC7002_RS13365	SYNPCC7002_A2701	serine/threonine phosphatase	32049.SYNPCC7002_A2701
gene-SYNPCC7002_RS13365	4	-0.26787748346614637	NC_010475.1	2830181	2832169	-	protein-coding	SYNPCC7002_RS13365	SYNPCC7002_RS13365	SYNPCC7002_A2701	serine/threonine phosphatase	32049.SYNPCC7002_A2701
gene-SYNPCC7002_RS13365	8	-0.5346798157998153	NC_010475.1	2830181	2832169	-	protein-coding	SYNPCC7002_RS13365	SYNPCC7002_RS13365	SYNPCC7002_A2701	serine/threonine phosphatase	32049.SYNPCC7002_A2701
gene-SYNPCC7002_RS13365	30	1.4742973519104754	NC_010475.1	2830181	2832169	-	protein-coding	SYNPCC7002_RS13365	SYNPCC7002_RS13365	SYNPCC7002_A2701	serine/threonine phosphatase	32049.SYNPCC7002_A2701
gene-SYNPCC7002_RS13370	0.04	-0.4434537613797058	NC_010475.1	2832402	2832938	-	protein-coding	infC	SYNPCC7002_RS13370	SYNPCC7002_A2702	translation initiation factor IF-3	32049.SYNPCC7002_A2702
gene-SYNPCC7002_RS13370	4	-0.813497854048134	NC_010475.1	2832402	2832938	-	protein-coding	infC	SYNPCC7002_RS13370	SYNPCC7002_A2702	translation initiation factor IF-3	32049.SYNPCC7002_A2702
gene-SYNPCC7002_RS13370	8	0.10087021797097259	NC_010475.1	2832402	2832938	-	protein-coding	infC	SYNPCC7002_RS13370	SYNPCC7002_A2702	translation initiation factor IF-3	32049.SYNPCC7002_A2702
gene-SYNPCC7002_RS13370	30	1.156081397456889	NC_010475.1	2832402	2832938	-	protein-coding	infC	SYNPCC7002_RS13370	SYNPCC7002_A2702	translation initiation factor IF-3	32049.SYNPCC7002_A2702
gene-SYNPCC7002_RS13375	0.04	-0.9654775985184891	NC_010475.1	2833147	2834055	+	protein-coding	SYNPCC7002_RS13375	SYNPCC7002_RS13375	SYNPCC7002_A2703	alpha/beta fold hydrolase	32049.SYNPCC7002_A2703
gene-SYNPCC7002_RS13375	4	-0.06876426677874967	NC_010475.1	2833147	2834055	+	protein-coding	SYNPCC7002_RS13375	SYNPCC7002_RS13375	SYNPCC7002_A2703	alpha/beta fold hydrolase	32049.SYNPCC7002_A2703
gene-SYNPCC7002_RS13375	8	-0.32277236292716377	NC_010475.1	2833147	2834055	+	protein-coding	SYNPCC7002_RS13375	SYNPCC7002_RS13375	SYNPCC7002_A2703	alpha/beta fold hydrolase	32049.SYNPCC7002_A2703
gene-SYNPCC7002_RS13375	30	1.3570142282244122	NC_010475.1	2833147	2834055	+	protein-coding	SYNPCC7002_RS13375	SYNPCC7002_RS13375	SYNPCC7002_A2703	alpha/beta fold hydrolase	32049.SYNPCC7002_A2703
gene-SYNPCC7002_RS13380	0.04	-1.4841062578335387	NC_010475.1	2834110	2834628	+	protein-coding	ilvN	SYNPCC7002_RS13380	SYNPCC7002_A2704	acetolactate synthase small subunit	32049.SYNPCC7002_A2704
gene-SYNPCC7002_RS13380	4	0.6714220676606982	NC_010475.1	2834110	2834628	+	protein-coding	ilvN	SYNPCC7002_RS13380	SYNPCC7002_A2704	acetolactate synthase small subunit	32049.SYNPCC7002_A2704
gene-SYNPCC7002_RS13380	8	0.9727705244315421	NC_010475.1	2834110	2834628	+	protein-coding	ilvN	SYNPCC7002_RS13380	SYNPCC7002_A2704	acetolactate synthase small subunit	32049.SYNPCC7002_A2704
gene-SYNPCC7002_RS13380	30	-0.16008633425871027	NC_010475.1	2834110	2834628	+	protein-coding	ilvN	SYNPCC7002_RS13380	SYNPCC7002_A2704	acetolactate synthase small subunit	32049.SYNPCC7002_A2704
gene-SYNPCC7002_RS13385	0.04	1.427965175370546	NC_010475.1	2834815	2835246	+	protein-coding	SYNPCC7002_RS13385	SYNPCC7002_RS13385	SYNPCC7002_A2705	YggT family protein	32049.SYNPCC7002_A2705
gene-SYNPCC7002_RS13385	4	-0.3169339713886852	NC_010475.1	2834815	2835246	+	protein-coding	SYNPCC7002_RS13385	SYNPCC7002_RS13385	SYNPCC7002_A2705	YggT family protein	32049.SYNPCC7002_A2705
gene-SYNPCC7002_RS13385	8	0.127858171917981	NC_010475.1	2834815	2835246	+	protein-coding	SYNPCC7002_RS13385	SYNPCC7002_RS13385	SYNPCC7002_A2705	YggT family protein	32049.SYNPCC7002_A2705
gene-SYNPCC7002_RS13385	30	-1.2388893758998436	NC_010475.1	2834815	2835246	+	protein-coding	SYNPCC7002_RS13385	SYNPCC7002_RS13385	SYNPCC7002_A2705	YggT family protein	32049.SYNPCC7002_A2705
gene-SYNPCC7002_RS13390	0.04	-1.3805292827941824	NC_010475.1	2835392	2836984	+	protein-coding	metG	SYNPCC7002_RS13390	SYNPCC7002_A2706	methionine--tRNA ligase	32049.SYNPCC7002_A2706
gene-SYNPCC7002_RS13390	4	0.7937961264158473	NC_010475.1	2835392	2836984	+	protein-coding	metG	SYNPCC7002_RS13390	SYNPCC7002_A2706	methionine--tRNA ligase	32049.SYNPCC7002_A2706
gene-SYNPCC7002_RS13390	8	0.9655553643339606	NC_010475.1	2835392	2836984	+	protein-coding	metG	SYNPCC7002_RS13390	SYNPCC7002_A2706	methionine--tRNA ligase	32049.SYNPCC7002_A2706
gene-SYNPCC7002_RS13390	30	-0.37882220795562715	NC_010475.1	2835392	2836984	+	protein-coding	metG	SYNPCC7002_RS13390	SYNPCC7002_A2706	methionine--tRNA ligase	32049.SYNPCC7002_A2706
gene-SYNPCC7002_RS13395	0.04	-1.023671038506143	NC_010475.1	2837152	2837766	+	protein-coding	SYNPCC7002_RS13395	SYNPCC7002_RS13395	SYNPCC7002_A2707	NYN domain-containing protein	32049.SYNPCC7002_A2707
gene-SYNPCC7002_RS13395	4	0.75193617455682	NC_010475.1	2837152	2837766	+	protein-coding	SYNPCC7002_RS13395	SYNPCC7002_RS13395	SYNPCC7002_A2707	NYN domain-containing protein	32049.SYNPCC7002_A2707
gene-SYNPCC7002_RS13395	8	0.5228026774506982	NC_010475.1	2837152	2837766	+	protein-coding	SYNPCC7002_RS13395	SYNPCC7002_RS13395	SYNPCC7002_A2707	NYN domain-containing protein	32049.SYNPCC7002_A2707
gene-SYNPCC7002_RS13395	30	-0.25106781350135743	NC_010475.1	2837152	2837766	+	protein-coding	SYNPCC7002_RS13395	SYNPCC7002_RS13395	SYNPCC7002_A2707	NYN domain-containing protein	32049.SYNPCC7002_A2707
gene-SYNPCC7002_RS13400	0.04	-1.2646970581732688	NC_010475.1	2837776	2838930	+	protein-coding	lptC	SYNPCC7002_RS13400	SYNPCC7002_A2708	LPS export ABC transporter periplasmic protein LptC	32049.SYNPCC7002_A2708
gene-SYNPCC7002_RS13400	4	0.5495366696424819	NC_010475.1	2837776	2838930	+	protein-coding	lptC	SYNPCC7002_RS13400	SYNPCC7002_A2708	LPS export ABC transporter periplasmic protein LptC	32049.SYNPCC7002_A2708
gene-SYNPCC7002_RS13400	8	0.8598163812034066	NC_010475.1	2837776	2838930	+	protein-coding	lptC	SYNPCC7002_RS13400	SYNPCC7002_A2708	LPS export ABC transporter periplasmic protein LptC	32049.SYNPCC7002_A2708
gene-SYNPCC7002_RS13400	30	-0.14465599267259163	NC_010475.1	2837776	2838930	+	protein-coding	lptC	SYNPCC7002_RS13400	SYNPCC7002_A2708	LPS export ABC transporter periplasmic protein LptC	32049.SYNPCC7002_A2708
gene-SYNPCC7002_RS13405	0.04	-0.88081553153428	NC_010475.1	2839082	2840143	+	protein-coding	mnmA	SYNPCC7002_RS13405	SYNPCC7002_A2709	tRNA 2-thiouridine(34) synthase MnmA	32049.SYNPCC7002_A2709
gene-SYNPCC7002_RS13405	4	0.16650714828986835	NC_010475.1	2839082	2840143	+	protein-coding	mnmA	SYNPCC7002_RS13405	SYNPCC7002_A2709	tRNA 2-thiouridine(34) synthase MnmA	32049.SYNPCC7002_A2709
gene-SYNPCC7002_RS13405	8	-0.23629018261565038	NC_010475.1	2839082	2840143	+	protein-coding	mnmA	SYNPCC7002_RS13405	SYNPCC7002_A2709	tRNA 2-thiouridine(34) synthase MnmA	32049.SYNPCC7002_A2709
gene-SYNPCC7002_RS13405	30	0.9505985658600429	NC_010475.1	2839082	2840143	+	protein-coding	mnmA	SYNPCC7002_RS13405	SYNPCC7002_A2709	tRNA 2-thiouridine(34) synthase MnmA	32049.SYNPCC7002_A2709
gene-SYNPCC7002_RS13410	0.04	1.5467964159254322	NC_010475.1	2840161	2841174	-	protein-coding	SYNPCC7002_RS13410	SYNPCC7002_RS13410	SYNPCC7002_A2710	VOC family protein	32049.SYNPCC7002_A2710
gene-SYNPCC7002_RS13410	4	-0.8455839632551898	NC_010475.1	2840161	2841174	-	protein-coding	SYNPCC7002_RS13410	SYNPCC7002_RS13410	SYNPCC7002_A2710	VOC family protein	32049.SYNPCC7002_A2710
gene-SYNPCC7002_RS13410	8	-0.6545422377786245	NC_010475.1	2840161	2841174	-	protein-coding	SYNPCC7002_RS13410	SYNPCC7002_RS13410	SYNPCC7002_A2710	VOC family protein	32049.SYNPCC7002_A2710
gene-SYNPCC7002_RS13410	30	-0.04667021489159111	NC_010475.1	2840161	2841174	-	protein-coding	SYNPCC7002_RS13410	SYNPCC7002_RS13410	SYNPCC7002_A2710	VOC family protein	32049.SYNPCC7002_A2710
gene-SYNPCC7002_RS13415	0.04	1.591220792863054	NC_010475.1	2841246	2842121	-	protein-coding	SYNPCC7002_RS13415	SYNPCC7002_RS13415	SYNPCC7002_A2711	hypothetical protein	32049.SYNPCC7002_A2711
gene-SYNPCC7002_RS13415	4	-0.561763626069096	NC_010475.1	2841246	2842121	-	protein-coding	SYNPCC7002_RS13415	SYNPCC7002_RS13415	SYNPCC7002_A2711	hypothetical protein	32049.SYNPCC7002_A2711
gene-SYNPCC7002_RS13415	8	-0.6644271436597707	NC_010475.1	2841246	2842121	-	protein-coding	SYNPCC7002_RS13415	SYNPCC7002_RS13415	SYNPCC7002_A2711	hypothetical protein	32049.SYNPCC7002_A2711
gene-SYNPCC7002_RS13415	30	-0.3650300231342019	NC_010475.1	2841246	2842121	-	protein-coding	SYNPCC7002_RS13415	SYNPCC7002_RS13415	SYNPCC7002_A2711	hypothetical protein	32049.SYNPCC7002_A2711
gene-SYNPCC7002_RS13420	0.04	1.6114929236281545	NC_010475.1	2842193	2842402	-	protein-coding	SYNPCC7002_RS13420	SYNPCC7002_RS13420	SYNPCC7002_A2713	hypothetical protein	32049.SYNPCC7002_A2713
gene-SYNPCC7002_RS13420	4	-0.6004461442946141	NC_010475.1	2842193	2842402	-	protein-coding	SYNPCC7002_RS13420	SYNPCC7002_RS13420	SYNPCC7002_A2713	hypothetical protein	32049.SYNPCC7002_A2713
gene-SYNPCC7002_RS13420	8	-0.3047601666051254	NC_010475.1	2842193	2842402	-	protein-coding	SYNPCC7002_RS13420	SYNPCC7002_RS13420	SYNPCC7002_A2713	hypothetical protein	32049.SYNPCC7002_A2713
gene-SYNPCC7002_RS13420	30	-0.706286612728432	NC_010475.1	2842193	2842402	-	protein-coding	SYNPCC7002_RS13420	SYNPCC7002_RS13420	SYNPCC7002_A2713	hypothetical protein	32049.SYNPCC7002_A2713
gene-SYNPCC7002_RS13425	0.04	1.1873208853483646	NC_010475.1	2842436	2843050	-	protein-coding	coaE	SYNPCC7002_RS13425	SYNPCC7002_A2714	dephospho-CoA kinase	32049.SYNPCC7002_A2714
gene-SYNPCC7002_RS13425	4	-0.0562102171583409	NC_010475.1	2842436	2843050	-	protein-coding	coaE	SYNPCC7002_RS13425	SYNPCC7002_A2714	dephospho-CoA kinase	32049.SYNPCC7002_A2714
gene-SYNPCC7002_RS13425	8	-1.0020917449201434	NC_010475.1	2842436	2843050	-	protein-coding	coaE	SYNPCC7002_RS13425	SYNPCC7002_A2714	dephospho-CoA kinase	32049.SYNPCC7002_A2714
gene-SYNPCC7002_RS13425	30	-0.1290189232698772	NC_010475.1	2842436	2843050	-	protein-coding	coaE	SYNPCC7002_RS13425	SYNPCC7002_A2714	dephospho-CoA kinase	32049.SYNPCC7002_A2714
gene-SYNPCC7002_RS13430	0.04	1.2576764632438584	NC_010475.1	2843037	2843336	-	protein-coding	SYNPCC7002_RS13430	SYNPCC7002_RS13430	NA	hypothetical protein	NA
gene-SYNPCC7002_RS13430	4	-0.5328671426010452	NC_010475.1	2843037	2843336	-	protein-coding	SYNPCC7002_RS13430	SYNPCC7002_RS13430	NA	hypothetical protein	NA
gene-SYNPCC7002_RS13430	8	-0.6638943621038135	NC_010475.1	2843037	2843336	-	protein-coding	SYNPCC7002_RS13430	SYNPCC7002_RS13430	NA	hypothetical protein	NA
gene-SYNPCC7002_RS13430	30	-0.06091495853899462	NC_010475.1	2843037	2843336	-	protein-coding	SYNPCC7002_RS13430	SYNPCC7002_RS13430	NA	hypothetical protein	NA
gene-SYNPCC7002_RS13435	0.04	1.5944278873657787	NC_010475.1	2843439	2844593	-	protein-coding	SYNPCC7002_RS13435	SYNPCC7002_RS13435	SYNPCC7002_A2715	HNH endonuclease	32049.SYNPCC7002_A2715
gene-SYNPCC7002_RS13435	4	-0.5521493745102561	NC_010475.1	2843439	2844593	-	protein-coding	SYNPCC7002_RS13435	SYNPCC7002_RS13435	SYNPCC7002_A2715	HNH endonuclease	32049.SYNPCC7002_A2715
gene-SYNPCC7002_RS13435	8	-0.8125341578729758	NC_010475.1	2843439	2844593	-	protein-coding	SYNPCC7002_RS13435	SYNPCC7002_RS13435	SYNPCC7002_A2715	HNH endonuclease	32049.SYNPCC7002_A2715
gene-SYNPCC7002_RS13435	30	-0.22974435498256673	NC_010475.1	2843439	2844593	-	protein-coding	SYNPCC7002_RS13435	SYNPCC7002_RS13435	SYNPCC7002_A2715	HNH endonuclease	32049.SYNPCC7002_A2715
gene-SYNPCC7002_RS13440	0.04	1.4156844959625754	NC_010475.1	2845009	2845245	-	protein-coding	SYNPCC7002_RS13440	SYNPCC7002_RS13440	NA	CDGSH iron-sulfur domain-containing protein	NA
gene-SYNPCC7002_RS13440	4	-0.9941996500326269	NC_010475.1	2845009	2845245	-	protein-coding	SYNPCC7002_RS13440	SYNPCC7002_RS13440	NA	CDGSH iron-sulfur domain-containing protein	NA
gene-SYNPCC7002_RS13440	8	-0.7077605752033392	NC_010475.1	2845009	2845245	-	protein-coding	SYNPCC7002_RS13440	SYNPCC7002_RS13440	NA	CDGSH iron-sulfur domain-containing protein	NA
gene-SYNPCC7002_RS13440	30	0.28627572927340406	NC_010475.1	2845009	2845245	-	protein-coding	SYNPCC7002_RS13440	SYNPCC7002_RS13440	NA	CDGSH iron-sulfur domain-containing protein	NA
gene-SYNPCC7002_RS13445	0.04	0.3934257611735407	NC_010475.1	2845290	2845991	-	protein-coding	SYNPCC7002_RS13445	SYNPCC7002_RS13445	SYNPCC7002_A2717	pirin family protein	32049.SYNPCC7002_A2717
gene-SYNPCC7002_RS13445	4	0.6106036163596756	NC_010475.1	2845290	2845991	-	protein-coding	SYNPCC7002_RS13445	SYNPCC7002_RS13445	SYNPCC7002_A2717	pirin family protein	32049.SYNPCC7002_A2717
gene-SYNPCC7002_RS13445	8	0.3742831380192748	NC_010475.1	2845290	2845991	-	protein-coding	SYNPCC7002_RS13445	SYNPCC7002_RS13445	SYNPCC7002_A2717	pirin family protein	32049.SYNPCC7002_A2717
gene-SYNPCC7002_RS13445	30	-1.3783125155524232	NC_010475.1	2845290	2845991	-	protein-coding	SYNPCC7002_RS13445	SYNPCC7002_RS13445	SYNPCC7002_A2717	pirin family protein	32049.SYNPCC7002_A2717
gene-SYNPCC7002_RS13450	0.04	0.3223946431430672	NC_010475.1	2846113	2847009	+	protein-coding	SYNPCC7002_RS13450	SYNPCC7002_RS13450	SYNPCC7002_A2718	LysR family transcriptional regulator	32049.SYNPCC7002_A2718
gene-SYNPCC7002_RS13450	4	-0.13956212604156812	NC_010475.1	2846113	2847009	+	protein-coding	SYNPCC7002_RS13450	SYNPCC7002_RS13450	SYNPCC7002_A2718	LysR family transcriptional regulator	32049.SYNPCC7002_A2718
gene-SYNPCC7002_RS13450	8	0.23731312532395726	NC_010475.1	2846113	2847009	+	protein-coding	SYNPCC7002_RS13450	SYNPCC7002_RS13450	SYNPCC7002_A2718	LysR family transcriptional regulator	32049.SYNPCC7002_A2718
gene-SYNPCC7002_RS13450	30	-0.420145642425448	NC_010475.1	2846113	2847009	+	protein-coding	SYNPCC7002_RS13450	SYNPCC7002_RS13450	SYNPCC7002_A2718	LysR family transcriptional regulator	32049.SYNPCC7002_A2718
gene-SYNPCC7002_RS13455	0.04	-0.6749848843129641	NC_010475.1	2847069	2847150	-	tRNA	SYNPCC7002_RS13455	SYNPCC7002_RS13455	SYNPCC7002_A2719	tRNA-Leu	32049.SYNPCC7002_A2719
gene-SYNPCC7002_RS13455	4	-0.2432570289480262	NC_010475.1	2847069	2847150	-	tRNA	SYNPCC7002_RS13455	SYNPCC7002_RS13455	SYNPCC7002_A2719	tRNA-Leu	32049.SYNPCC7002_A2719
gene-SYNPCC7002_RS13455	8	0.8235296109313117	NC_010475.1	2847069	2847150	-	tRNA	SYNPCC7002_RS13455	SYNPCC7002_RS13455	SYNPCC7002_A2719	tRNA-Leu	32049.SYNPCC7002_A2719
gene-SYNPCC7002_RS13455	30	0.09471230232968386	NC_010475.1	2847069	2847150	-	tRNA	SYNPCC7002_RS13455	SYNPCC7002_RS13455	SYNPCC7002_A2719	tRNA-Leu	32049.SYNPCC7002_A2719
gene-SYNPCC7002_RS13460	0.04	0.24293518925480823	NC_010475.1	2847278	2848531	-	protein-coding	SYNPCC7002_RS13460	SYNPCC7002_RS13460	SYNPCC7002_A2720	MlaD family protein	32049.SYNPCC7002_A2720
gene-SYNPCC7002_RS13460	4	-0.5944265714520358	NC_010475.1	2847278	2848531	-	protein-coding	SYNPCC7002_RS13460	SYNPCC7002_RS13460	SYNPCC7002_A2720	MlaD family protein	32049.SYNPCC7002_A2720
gene-SYNPCC7002_RS13460	8	-0.9916954132108015	NC_010475.1	2847278	2848531	-	protein-coding	SYNPCC7002_RS13460	SYNPCC7002_RS13460	SYNPCC7002_A2720	MlaD family protein	32049.SYNPCC7002_A2720
gene-SYNPCC7002_RS13460	30	1.3431867954080914	NC_010475.1	2847278	2848531	-	protein-coding	SYNPCC7002_RS13460	SYNPCC7002_RS13460	SYNPCC7002_A2720	MlaD family protein	32049.SYNPCC7002_A2720
gene-SYNPCC7002_RS13465	0.04	1.0413793056388974	NC_010475.1	2848589	2849383	-	protein-coding	SYNPCC7002_RS13465	SYNPCC7002_RS13465	SYNPCC7002_A2721	ABC transporter ATP-binding protein	32049.SYNPCC7002_A2721
gene-SYNPCC7002_RS13465	4	-0.5853074558249953	NC_010475.1	2848589	2849383	-	protein-coding	SYNPCC7002_RS13465	SYNPCC7002_RS13465	SYNPCC7002_A2721	ABC transporter ATP-binding protein	32049.SYNPCC7002_A2721
gene-SYNPCC7002_RS13465	8	-1.1285671515592939	NC_010475.1	2848589	2849383	-	protein-coding	SYNPCC7002_RS13465	SYNPCC7002_RS13465	SYNPCC7002_A2721	ABC transporter ATP-binding protein	32049.SYNPCC7002_A2721
gene-SYNPCC7002_RS13465	30	0.6724953017453803	NC_010475.1	2848589	2849383	-	protein-coding	SYNPCC7002_RS13465	SYNPCC7002_RS13465	SYNPCC7002_A2721	ABC transporter ATP-binding protein	32049.SYNPCC7002_A2721
gene-SYNPCC7002_RS13470	0.04	-1.275222653324615	NC_010475.1	2849435	2850172	-	protein-coding	SYNPCC7002_RS13470	SYNPCC7002_RS13470	SYNPCC7002_A2722	DUF3153 domain-containing protein	32049.SYNPCC7002_A2722
gene-SYNPCC7002_RS13470	4	0.20231261640589174	NC_010475.1	2849435	2850172	-	protein-coding	SYNPCC7002_RS13470	SYNPCC7002_RS13470	SYNPCC7002_A2722	DUF3153 domain-containing protein	32049.SYNPCC7002_A2722
gene-SYNPCC7002_RS13470	8	0.04540592647471081	NC_010475.1	2849435	2850172	-	protein-coding	SYNPCC7002_RS13470	SYNPCC7002_RS13470	SYNPCC7002_A2722	DUF3153 domain-containing protein	32049.SYNPCC7002_A2722
